Date,bitcoin,ethereum,eos,bitcoin-cash,bitcoin-sv,monero,litecoin,maidsafecoin,ripple,stellar,tether
2013-02-25,30.01,0,0,0,0,0,0,0,0,0,0
2013-02-26,30.8,0,0,0,0,0,0,0,0,0,0
2013-02-27,31.08,0,0,0,0,0,0,0,0,0,0
2013-02-28,32.94,0,0,0,0,0,0,0,0,0,0
2013-03-01,34.0,0,0,0,0,0,0,0,0,0,0
2013-03-02,33.97,0,0,0,0,0,0,0,0,0,0
2013-03-03,33.85,0,0,0,0,0,0,0,0,0,0
2013-03-04,34.88,0,0,0,0,0,0,0,0,0,0
2013-03-05,38.96,0,0,0,0,0,0,0,0,0,0
2013-03-06,45.18,0,0,0,0,0,0,0,0,0,0
2013-03-07,42.36,0,0,0,0,0,0,0,0,0,0
2013-03-08,42.95,0,0,0,0,0,0,0,0,0,0
2013-03-09,44.93,0,0,0,0,0,0,0,0,0,0
2013-03-10,46.59,0,0,0,0,0,0,0,0,0,0
2013-03-11,47.03,0,0,0,0,0,0,0,0,0,0
2013-03-12,44.24,0,0,0,0,0,0,0,0,0,0
2013-03-13,45.59,0,0,0,0,0,0,0,0,0,0
2013-03-14,46.88,0,0,0,0,0,0,0,0,0,0
2013-03-15,46.63,0,0,0,0,0,0,0,0,0,0
2013-03-16,46.38,0,0,0,0,0,0,0,0,0,0
2013-03-17,46.39,0,0,0,0,0,0,0,0,0,0
2013-03-18,47.31,0,0,0,0,0,0,0,0,0,0
2013-03-19,54.18,0,0,0,0,0,0,0,0,0,0
2013-03-20,60.75,0,0,0,0,0,0,0,0,0,0
2013-03-21,68.05,0,0,0,0,0,0,0,0,0,0
2013-03-22,71.0,0,0,0,0,0,0,0,0,0,0
2013-03-23,65.05,0,0,0,0,0,0,0,0,0,0
2013-03-24,67.43,0,0,0,0,0,0,0,0,0,0
2013-03-25,72.92,0,0,0,0,0,0,0,0,0,0
2013-03-26,76.84,0,0,0,0,0,0,0,0,0,0
2013-03-27,85.04,0,0,0,0,0,0,0,0,0,0
2013-03-28,90.93,0,0,0,0,0,0,0,0,0,0
2013-03-29,89.6,0,0,0,0,0,0,0,0,0,0
2013-03-30,90.82,0,0,0,0,0,0,0,0,0,0
2013-03-31,92.55,0,0,0,0,0,0,0,0,0,0
2013-04-01,97.4,0,0,0,0,0,0,0,0,0,0
2013-04-02,106.53,0,0,0,0,0,0,0,0,0,0
2013-04-03,129.16,0,0,0,0,0,0,0,0,0,0
2013-04-04,130.77,0,0,0,0,0,0,0,0,0,0
2013-04-05,136.65,0,0,0,0,0,0,0,0,0,0
2013-04-06,140.22,0,0,0,0,0,0,0,0,0,0
2013-04-07,149.7,0,0,0,0,0,0,0,0,0,0
2013-04-08,179.26,0,0,0,0,0,0,0,0,0,0
2013-04-09,207.59,0,0,0,0,0,0,0,0,0,0
2013-04-10,215.1,0,0,0,0,0,0,0,0,0,0
2013-04-11,126.45,0,0,0,0,0,0,0,0,0,0
2013-04-12,85.01,0,0,0,0,0,0,0,0,0,0
2013-04-13,107.96,0,0,0,0,0,0,0,0,0,0
2013-04-14,98.77,0,0,0,0,0,0,0,0,0,0
2013-04-15,92.74,0,0,0,0,0,0,0,0,0,0
2013-04-16,66.29,0,0,0,0,0,0,0,0,0,0
2013-04-17,82.44,0,0,0,0,0,0,0,0,0,0
2013-04-18,93.75,0,0,0,0,0,0,0,0,0,0
2013-04-19,117.28,0,0,0,0,0,0,0,0,0,0
2013-04-20,119.83,0,0,0,0,0,0,0,0,0,0
2013-04-21,120.21,0,0,0,0,0,0,0,0,0,0
2013-04-22,120.94,0,0,0,0,0,0,0,0,0,0
2013-04-23,129.61,0,0,0,0,0,0,0,0,0,0
2013-04-24,148.48,0,0,0,0,0,0,0,0,0,0
2013-04-25,149.34,0,0,0,0,0,0,0,0,0,0
2013-04-26,133.03,0,0,0,0,0,0,0,0,0,0
2013-04-27,131.84,0,0,0,0,0,0,0,0,0,0
2013-04-28,131.5,0,0,0,0,0,0,0,0,0,0
2013-04-29,138.05,0,0,0,0,0,0,0,0,0,0
2013-04-30,140.32,0,0,0,0,0,0,0,0,0,0
2013-05-01,127.13,0,0,0,0,0,0,0,0,0,0
2013-05-02,111.37,0,0,0,0,0,0,0,0,0,0
2013-05-03,93.34,0,0,0,0,0,0,0,0,0,0
2013-05-04,104.93,0,0,0,0,0,0,0,0,0,0
2013-05-05,113.97,0,0,0,0,0,0,0,0,0,0
2013-05-06,118.31,0,0,0,0,0,0,0,0,0,0
2013-05-07,107.64,0,0,0,0,0,0,0,0,0,0
2013-05-08,112.41,0,0,0,0,0,0,0,0,0,0
2013-05-09,111.3,0,0,0,0,0,0,0,0,0,0
2013-05-10,115.78,0,0,0,0,0,0,0,0,0,0
2013-05-11,115.52,0,0,0,0,0,0,0,0,0,0
2013-05-12,114.6,0,0,0,0,0,0,0,0,0,0
2013-05-13,115.83,0,0,0,0,0,0,0,0,0,0
2013-05-14,116.15,0,0,0,0,0,0,0,0,0,0
2013-05-15,110.15,0,0,0,0,0,0,0,0,0,0
2013-05-16,112.69,0,0,0,0,0,0,0,0,0,0
2013-05-17,116.66,0,0,0,0,0,0,0,0,0,0
2013-05-18,120.08,0,0,0,0,0,0,0,0,0,0
2013-05-19,119.29,0,0,0,0,0,0,0,0,0,0
2013-05-20,119.42,0,0,0,0,0,0,0,0,0,0
2013-05-21,119.71,0,0,0,0,0,0,0,0,0,0
2013-05-22,120.18,0,0,0,0,0,0,0,0,0,0
2013-05-23,122.43,0,0,0,0,0,0,0,0,0,0
2013-05-24,126.96,0,0,0,0,0,0,0,0,0,0
2013-05-25,129.62,0,0,0,0,0,0,0,0,0,0
2013-05-26,131.06,0,0,0,0,0,0,0,0,0,0
2013-05-27,130.67,0,0,0,0,0,0,0,0,0,0
2013-05-28,126.92,0,0,0,0,0,0,0,0,0,0
2013-05-29,128.41,0,0,0,0,0,0,0,0,0,0
2013-05-30,129.43,0,0,0,0,0,0,0,0,0,0
2013-05-31,127.99,0,0,0,0,0,0,0,0,0,0
2013-06-01,128.26,0,0,0,0,0,0,0,0,0,0
2013-06-02,123.28,0,0,0,0,0,0,0,0,0,0
2013-06-03,119.67,0,0,0,0,0,0,0,0,0,0
2013-06-04,121.27,0,0,0,0,0,0,0,0,0,0
2013-06-05,120.82,0,0,0,0,0,0,0,0,0,0
2013-06-06,120.59,0,0,0,0,0,0,0,0,0,0
2013-06-07,114.22,0,0,0,0,0,0,0,0,0,0
2013-06-08,109.48,0,0,0,0,0,0,0,0,0,0
2013-06-09,99.81,0,0,0,0,0,0,0,0,0,0
2013-06-10,103.59,0,0,0,0,0,0,0,0,0,0
2013-06-11,106.68,0,0,0,0,0,0,0,0,0,0
2013-06-12,108.38,0,0,0,0,0,0,0,0,0,0
2013-06-13,107.46,0,0,0,0,0,0,0,0,0,0
2013-06-14,101.09,0,0,0,0,0,0,0,0,0,0
2013-06-15,100.24,0,0,0,0,0,0,0,0,0,0
2013-06-16,100.11,0,0,0,0,0,0,0,0,0,0
2013-06-17,100.66,0,0,0,0,0,0,0,0,0,0
2013-06-18,104.82,0,0,0,0,0,0,0,0,0,0
2013-06-19,106.42,0,0,0,0,0,0,0,0,0,0
2013-06-20,108.0,0,0,0,0,0,0,0,0,0,0
2013-06-21,106.08,0,0,0,0,0,0,0,0,0,0
2013-06-22,103.94,0,0,0,0,0,0,0,0,0,0
2013-06-23,103.12,0,0,0,0,0,0,0,0,0,0
2013-06-24,101.12,0,0,0,0,0,0,0,0,0,0
2013-06-25,101.61,0,0,0,0,0,0,0,0,0,0
2013-06-26,101.37,0,0,0,0,0,0,0,0,0,0
2013-06-27,100.03,0,0,0,0,0,0,0,0,0,0
2013-06-28,94.08,0,0,0,0,0,0,0,0,0,0
2013-06-29,93.1,0,0,0,0,0,0,0,0,0,0
2013-06-30,92.87,0,0,0,0,0,0,0,0,0,0
2013-07-01,89.82,0,0,0,0,0,0,0,0,0,0
2013-07-02,86.95,0,0,0,0,0,0,0,0,0,0
2013-07-03,84.67,0,0,0,0,0,0,0,0,0,0
2013-07-04,78.47,0,0,0,0,0,0,0,0,0,0
2013-07-05,72.99,0,0,0,0,0,0,0,0,0,0
2013-07-06,67.83,0,0,0,0,0,0,0,0,0,0
2013-07-07,68.37,0,0,0,0,0,0,0,0,0,0
2013-07-08,75.37,0,0,0,0,0,0,0,0,0,0
2013-07-09,74.13,0,0,0,0,0,0,0,0,0,0
2013-07-10,77.71,0,0,0,0,0,0,0,0,0,0
2013-07-11,85.38,0,0,0,0,0,0,0,0,0,0
2013-07-12,93.28,0,0,0,0,0,0,0,0,0,0
2013-07-13,90.33,0,0,0,0,0,0,0,0,0,0
2013-07-14,92.58,0,0,0,0,0,0,0,0,0,0
2013-07-15,93.68,0,0,0,0,0,0,0,0,0,0
2013-07-16,93.6,0,0,0,0,0,0,0,0,0,0
2013-07-17,92.89,0,0,0,0,0,0,0,0,0,0
2013-07-18,86.94,0,0,0,0,0,0,0,0,0,0
2013-07-19,86.78,0,0,0,0,0,0,0,0,0,0
2013-07-20,87.91,0,0,0,0,0,0,0,0,0,0
2013-07-21,86.54,0,0,0,0,0,0,0,0,0,0
2013-07-22,87.45,0,0,0,0,0,0,0,0,0,0
2013-07-23,89.0,0,0,0,0,0,0,0,0,0,0
2013-07-24,89.98,0,0,0,0,0,0,0,0,0,0
2013-07-25,91.48,0,0,0,0,0,0,0,0,0,0
2013-07-26,92.01,0,0,0,0,0,0,0,0,0,0
2013-07-27,90.62,0,0,0,0,0,0,0,0,0,0
2013-07-28,92.69,0,0,0,0,0,0,0,0,0,0
2013-07-29,95.73,0,0,0,0,0,0,0,0,0,0
2013-07-30,97.33,0,0,0,0,0,0,0,0,0,0
2013-07-31,102.11,0,0,0,0,0,0,0,0,0,0
2013-08-01,99.98,0,0,0,0,0,0,0,0,0,0
2013-08-02,98.99,0,0,0,0,0,0,0,0,0,0
2013-08-03,98.94,0,0,0,0,0,0,0,0,0,0
2013-08-04,99.57,0,0,0,0,0,0,0,0,0,0
2013-08-05,100.35,0,0,0,0,0,0,0,0,0,0
2013-08-06,100.54,0,0,0,0,0,0,0,0,0,0
2013-08-07,99.53,0,0,0,0,0,0,0,0,0,0
2013-08-08,97.86,0,0,0,0,0,0,0,0,0,0
2013-08-09,96.55,0,0,0,0,0,0,0,0,0,0
2013-08-10,96.39,0,0,0,0,0,0,0,0,0,0
2013-08-11,98.56,0,0,0,0,0,0,0,0,0,0
2013-08-12,98.51,0,0,0,0,0,0,0,0,0,0
2013-08-13,99.91,0,0,0,0,0,0,0,0,0,0
2013-08-14,104.33,0,0,0,0,0,0,0,0,0,0
2013-08-15,103.19,0,0,0,0,0,0,0,0,0,0
2013-08-16,102.35,0,0,0,0,0,0,0,0,0,0
2013-08-17,103.04,0,0,0,0,0,0,0,0,0,0
2013-08-18,106.06,0,0,0,0,0,0,0,0,0,0
2013-08-19,108.4,0,0,0,0,0,0,0,0,0,0
2013-08-20,110.12,0,0,0,0,0,0,0,0,0,0
2013-08-21,112.05,0,0,0,0,0,0,0,0,0,0
2013-08-22,114.04,0,0,0,0,0,0,0,0,0,0
2013-08-23,111.6,0,0,0,0,0,0,0,0,0,0
2013-08-24,112.7,0,0,0,0,0,0,0,0,0,0
2013-08-25,113.86,0,0,0,0,0,0,0,0,0,0
2013-08-26,114.28,0,0,0,0,0,0,0,0,0,0
2013-08-27,120.69,0,0,0,0,0,0,0,0,0,0
2013-08-28,121.17,0,0,0,0,0,0,0,0,0,0
2013-08-29,121.13,0,0,0,0,0,0,0,0,0,0
2013-08-30,124.05,0,0,0,0,0,0,0,0,0,0
2013-08-31,131.93,0,0,0,0,0,0,0,0,0,0
2013-09-01,134.22,0,0,0,0,0,0,0,0,0,0
2013-09-02,133.19,0,0,0,0,0,0,0,0,0,0
2013-09-03,133.7,0,0,0,0,0,0,0,0,0,0
2013-09-04,130.09,0,0,0,0,0,0,0,0,0,0
2013-09-05,124.62,0,0,0,0,0,0,0,0,0,0
2013-09-06,122.46,0,0,0,0,0,0,0,0,0,0
2013-09-07,120.83,0,0,0,0,0,0,0,0,0,0
2013-09-08,120.55,0,0,0,0,0,0,0,0,0,0
2013-09-09,121.85,0,0,0,0,0,0,0,0,0,0
2013-09-10,125.38,0,0,0,0,0,0,0,0,0,0
2013-09-11,126.21,0,0,0,0,0,0,0,0,0,0
2013-09-12,130.62,0,0,0,0,0,0,0,0,0,0
2013-09-13,131.71,0,0,0,0,0,0,0,0,0,0
2013-09-14,130.08,0,0,0,0,0,0,0,0,0,0
2013-09-15,127.75,0,0,0,0,0,0,0,0,0,0
2013-09-16,130.23,0,0,0,0,0,0,0,0,0,0
2013-09-17,130.32,0,0,0,0,0,0,0,0,0,0
2013-09-18,130.82,0,0,0,0,0,0,0,0,0,0
2013-09-19,129.51,0,0,0,0,0,0,0,0,0,0
2013-09-20,125.86,0,0,0,0,0,0,0,0,0,0
2013-09-21,125.46,0,0,0,0,0,0,0,0,0,0
2013-09-22,125.26,0,0,0,0,0,0,0,0,0,0
2013-09-23,124.85,0,0,0,0,0,0,0,0,0,0
2013-09-24,125.41,0,0,0,0,0,0,0,0,0,0
2013-09-25,126.95,0,0,0,0,0,0,0,0,0,0
2013-09-26,126.69,0,0,0,0,0,0,0,0,0,0
2013-09-27,129.31,0,0,0,0,0,0,0,0,0,0
2013-09-28,130.61,0,0,0,0,0,0,0,0,0,0
2013-09-29,132.22,0,0,0,0,0,0,0,0,0,0
2013-09-30,131.2,0,0,0,0,0,0,0,0,0,0
2013-10-01,129.99,0,0,0,0,0,0,0,0,0,0
2013-10-02,122.88,0,0,0,0,0,0,0,0,0,0
2013-10-03,116.52,0,0,0,0,0,0,0,0,0,0
2013-10-04,124.72,0,0,0,0,0,0,0,0,0,0
2013-10-05,124.3,0,0,0,0,0,0,0,0,0,0
2013-10-06,123.77,0,0,0,0,0,0,0,0,0,0
2013-10-07,124.92,0,0,0,0,0,0,0,0,0,0
2013-10-08,124.87,0,0,0,0,0,0,0,0,0,0
2013-10-09,127.37,0,0,0,0,0,0,0,0,0,0
2013-10-10,129.07,0,0,0,0,0,0,0,0,0,0
2013-10-11,128.55,0,0,0,0,0,0,0,0,0,0
2013-10-12,130.64,0,0,0,0,0,0,0,0,0,0
2013-10-13,132.65,0,0,0,0,0,0,0,0,0,0
2013-10-14,138.51,0,0,0,0,0,0,0,0,0,0
2013-10-15,139.65,0,0,0,0,0,0,0,0,0,0
2013-10-16,146.43,0,0,0,0,0,0,0,0,0,0
2013-10-17,144.3,0,0,0,0,0,0,0,0,0,0
2013-10-18,150.11,0,0,0,0,0,0,0,0,0,0
2013-10-19,165.86,0,0,0,0,0,0,0,0,0,0
2013-10-20,168.8,0,0,0,0,0,0,0,0,0,0
2013-10-21,176.73,0,0,0,0,0,0,0,0,0,0
2013-10-23,199.54,0,0,0,0,0,0,0,0,0,0
2013-10-24,195.94,0,0,0,0,0,0,0,0,0,0
2013-10-25,180.01,0,0,0,0,0,0,0,0,0,0
2013-10-26,179.21,0,0,0,0,0,0,0,0,0,0
2013-10-27,183.99,0,0,0,0,0,0,0,0,0,0
2013-10-28,194.86,0,0,0,0,0,0,0,0,0,0
2013-10-29,198.95,0,0,0,0,0,0,0,0,0,0
2013-10-30,201.45,0,0,0,0,0,0,0,0,0,0
2013-10-31,200.35,0,0,0,0,0,0,0,0,0,0
2013-11-01,202.46,0,0,0,0,0,0,0,0,0,0
2013-11-02,203.8,0,0,0,0,0,0,0,0,0,0
2013-11-03,205.99,0,0,0,0,0,0,0,0,0,0
